DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,30/09/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,4/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,9/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,SIN EMPLEO DE ARMAS,13/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,17/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,18/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,19/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,20/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,LLAVE MAESTRA,20/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,20/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,22/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,25/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PURACÉ,19585000,ARMA DE FUEGO,26/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,27/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,SIN EMPLEO DE ARMAS,27/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,LLAVE MAESTRA,31/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,31/10/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,2/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,4/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,5/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,3
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,8/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,LLAVE MAESTRA,9/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,10/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,11/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,13/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PATÍA,19532000,LLAVE MAESTRA,13/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,13/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,14/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,14/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PADILLA,19513000,ARMA DE FUEGO,17/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,17/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,18/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,LLAVE MAESTRA,19/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,21/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALDONO,19137000,LLAVE MAESTRA,21/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,22/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,25/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,27/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,27/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,30/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,30/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,30/11/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,1/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,CALOTO,19142000,ARMA DE FUEGO,2/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,4/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BALBOA,19075000,LLAVE MAESTRA,6/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,8/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,ARMA BLANCA / CORTOPUNZANTE,9/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,9/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,9/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,14/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,14/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,15/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,16/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,16/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,17/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,19/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,20/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,20/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,EL TAMBO,19256000,LLAVE MAESTRA,20/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,20/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,21/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,21/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,23/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,23/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,3
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,26/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,28/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,28/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,30/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,LLAVE MAESTRA,31/12/2017,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,1/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,2/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,6/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALDONO,19137000,LLAVE MAESTRA,7/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,EL TAMBO,19256000,LLAVE MAESTRA,7/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,CONTUNDENTES,10/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,11/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,12/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALDONO,19137000,LLAVE MAESTRA,12/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,13/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,13/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,13/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,16/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,22/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,LLAVE MAESTRA,22/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,23/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,23/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,24/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,27/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,27/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,SIN EMPLEO DE ARMAS,27/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,28/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,28/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,29/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,31/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SUÁREZ,19780000,ARMA DE FUEGO,31/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,31/01/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,1/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,1/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,2/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,LLAVE MAESTRA,2/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,SIN EMPLEO DE ARMAS,2/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,2/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,ARGELIA,19050000,LLAVE MAESTRA,4/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,4/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BALBOA,19075000,LLAVE MAESTRA,6/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,7/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,7/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,7/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TOTORÓ,19824000,LLAVE MAESTRA,7/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,9/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,NO REPORTA,10/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,SIN EMPLEO DE ARMAS,10/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,SIN EMPLEO DE ARMAS,10/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,11/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,12/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,12/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,13/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTA ROSA,19701000,ARMA DE FUEGO,13/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,15/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,15/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,16/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,17/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,19/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,20/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,21/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,21/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,23/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,25/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,27/02/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,1/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,3/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MERCADERES,19450000,SIN EMPLEO DE ARMAS,3/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,4/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,9/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,SIN EMPLEO DE ARMAS,10/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,11/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,12/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,14/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,SIN EMPLEO DE ARMAS,14/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SILVIA,19743000,SIN EMPLEO DE ARMAS,15/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,16/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,ROSAS,19622000,SIN EMPLEO DE ARMAS,18/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTA ROSA,19701000,ARMA DE FUEGO,20/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,20/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,21/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,SIN EMPLEO DE ARMAS,22/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,22/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,23/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PADILLA,19513000,ARMA DE FUEGO,23/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,24/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PURACÉ,19585000,ARMA DE FUEGO,25/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,25/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,26/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,27/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,SIN EMPLEO DE ARMAS,29/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,31/03/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,1/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,SIN EMPLEO DE ARMAS,1/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,2/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,3/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,LLAVE MAESTRA,3/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,5/04/2018,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
